,recording_msid,track_metadata.mbid_mapping.recording_mbid,artists,full_artists,full_track_name
606,5fb19c95-d15e-469c-8daf-9edf87f184a2,28a1d37d-a6b5-4252-8b7e-f2a16af34e07,The Neighbourhood,The Neighbourhood,Nervous - The Neighbourhood
607,ce8c4ff1-b158-4bcb-9e4d-f2962d5b23a7,15a981d9-cba1-4df7-a26f-1235a2aaca0b,The Neighbourhood,The Neighbourhood,Lovebomb - The Neighbourhood
608,39e5a27c-d596-4c6c-a2fd-125eb81a089b,4343b43c-94a4-4ab3-81bf-a334186be7d8,The Neighbourhood,The Neighbourhood,Compass - The Neighbourhood
609,7a2fbad0-811a-48a5-88d7-c75da1e87715,02bfc4e8-4a7c-4ba1-a1d5-1c7cd8f97b36,The Neighbourhood,The Neighbourhood,Mama Drama - The Neighbourhood
610,7c26e5c3-81f7-49b2-8347-ed42ff0f16b1,a423ee66-14e0-454f-9940-dd14c6a5f0f0,The Neighbourhood,The Neighbourhood,Hell or High Water - The Neighbourhood
611,0a6499f5-9c9f-44e9-aa5c-8a4ed76b51dc,be1a5bfc-c9b9-4de7-89f0-22dbeacb0dc5,The Neighbourhood,The Neighbourhood,Ferrari - The Neighbourhood
612,77f9a66b-6c21-4311-aadf-68edf3acb76e,7c1ca799-bb7d-400b-b480-7d51b2860b5e,Bring Me the Horizon,Bring Me the Horizon,DIg It - Bring Me the Horizon
613,cc63c5a8-a853-4cc2-96fb-14fd0aa1da9b,0ff7a467-ead8-49b9-9ee3-5c2889b94b12,Sleep Token,Sleep Token,Higher - Sleep Token
614,09a586f2-97cf-41a2-95c0-b8fceaf4284e,c74e6295-580c-43bc-a18f-0bf93b3a7cda,Sleep Token,Sleep Token,Gods - Sleep Token
615,1766a2fc-7391-47bd-938f-ef20713f1663,961a8bfc-bac7-4be9-9c40-67fdfcc771ee,Sleep Token,Sleep Token,Descending - Sleep Token
616,07f185cb-3a2a-44b7-9a93-1c6ad80a8d46,52b58f33-eba3-4634-b621-321f0273b1fc,Pierce the Veil,Pierce the Veil,Million Dollar Houses (The Painter) - Pierce the Veil
617,e63a9fe4-9afe-4114-a71e-87e0a32b7ac5,0f534924-a5a8-496b-ab9a-e9261d114581,Jutes,Jutes,It Takes Two - Jutes
618,0fa38adc-cc26-4d76-a88c-106574dbdc7f,de58c3a3-6ac4-4a17-ab5a-1eec37519a4e,Jutes,Jutes,Kill or Be Killed - Jutes
619,6e8519a9-8111-43c3-aafb-89bb94dc7fdf,7a118488-4fd0-4556-a3cc-a42b9d6d3e87,jxdn,jxdn,Comatose - jxdn
620,8a219f26-9090-4762-a7ae-c62bec602ff7,,,,Mhmm - Shameik Moore
621,16aa8373-e6ff-4eee-822a-e82683cd60bf,01fa230d-38c8-45f9-9cca-68afc41bdfcb,Daughtry,Daughtry,NERVOUS - Daughtry
622,57750004-d1a6-4aa2-aceb-b1ef8e15d567,2956ceea-13e8-4bec-a741-028894408f3a,KennyHoopla,KennyHoopla,How Will I Rest in Peace If I'm Buried by a Highway?// - KennyHoopla
623,1ae42119-fe50-4d0c-8393-83eba9d0b9a0,2308a8b0-67e4-4dbd-b9b5-1cd3cce0c52e,DE’WAYNE,DE’WAYNE,lightweight - DE’WAYNE
624,03c2651d-0da7-4114-8494-c88b3c63537b,14d0cbff-9061-4066-8732-550ffe14a396,Awaken I Am,Awaken I Am,Roses - Awaken I Am
625,efe4471e-ae40-46df-8ab0-2c1dc95be21d,e94c10ad-c6c1-4898-860e-7947c53fd3b9,Until I Wake,Until I Wake,Self Medicated - Until I Wake
626,f8763601-7dbc-473c-b8ef-2887a67df5a5,16e64eb2-013b-4f7c-801d-e4e48d9ce171,Bilmuri,Bilmuri  &  Dylan Marlowe ,EMPTYHANDED - Bilmuri  &  Dylan Marlowe 
626,f8763601-7dbc-473c-b8ef-2887a67df5a5,16e64eb2-013b-4f7c-801d-e4e48d9ce171,Dylan Marlowe,Bilmuri  &  Dylan Marlowe ,EMPTYHANDED - Bilmuri  &  Dylan Marlowe 
627,ade80faa-5106-4b67-962e-de873c051b39,c3550d5b-2eba-4977-9b55-8c27c45c78b9,Caskets,Caskets,Drowned in Emotion - Caskets
628,9f1dcb1c-47e2-4a8f-abfd-9b46dcad6af0,0cdf875a-d474-4b47-89c2-f486c1eb1ffd,Caskets,Caskets,Glass Heart - Caskets
629,b682f4d4-8b92-474d-8aa5-5236ad87d5e6,acb257b3-4a0a-4dc7-840d-59ea7662b502,Bilmuri,Bilmuri  feat.  Knox ,2016 CAVALIERS (Ohio) - Bilmuri  feat.  Knox 
629,b682f4d4-8b92-474d-8aa5-5236ad87d5e6,acb257b3-4a0a-4dc7-840d-59ea7662b502,Knox,Bilmuri  feat.  Knox ,2016 CAVALIERS (Ohio) - Bilmuri  feat.  Knox 
630,f978b2a6-185e-44d0-83a1-dc874039c912,f6b77070-c3ca-4c19-bea5-da4c46991816,Caskets,Caskets,Lost in Echoes - Caskets
631,8a8a51eb-46d8-47e1-b789-dd8e97e158d1,eda4b4af-21ef-4494-8657-f68ec116d4ad,Rise Against,Rise Against,Savior - Rise Against
632,732c372f-7835-48f7-85e7-ab0bbce963b6,57cbe61a-9871-4425-b523-0ab5e7b1a1b4,Caskets,Caskets,Falling Apart - Caskets
633,a8bcb0e5-13f9-4f67-b7ad-9abdb49307d6,e4733d45-75fa-4bf2-a0d6-9835a67e53b7,Teddy Swims,Teddy Swims,Lose Control - Teddy Swims
634,949f4b1c-4656-4d69-b44a-731d441ee910,5835528c-58e6-4436-b959-6c070eb6251b,Fire From the Gods,Fire From the Gods,Right Now - Fire From the Gods
635,fe78e0f5-5eb2-4ec5-95ac-95f708b703e9,744ec4be-194b-41a4-9e10-620a3dbc8eeb,Dead Lakes,Dead Lakes,SMS Happiness - Dead Lakes
636,5427ac42-07d1-417e-ac1c-a8170ec003e8,c753fdac-ff26-4412-88dd-02c8a59b020a,Line So Thin,Line So Thin,Done With Everything - Line So Thin
637,16f8f16a-ac84-4740-8543-9b8cd479414c,63122b25-ad57-427a-9f2b-50c562f9f1f5,Hands Like Houses,Hands Like Houses,Colourblind - Hands Like Houses
638,657dcdfd-aff3-4017-94d3-62c47f9a9335,14e9391b-9b19-4982-863c-ab0fb1cd02db,Picturesque,Picturesque,Holding Me Down - Picturesque
639,704614de-6dc4-4576-99d9-1e873d977ac9,bd0e3f28-7af0-4699-9748-22767d74f7fc,Minute After Midnight,Minute After Midnight,GHOST - Minute After Midnight
640,41425dac-e3d3-491d-99e9-b6ce63f00767,3b979ae0-6e00-4078-aa1d-a1924703ad86,Speech Patterns,Speech Patterns,Didn't Need a Reason - Speech Patterns
641,5f1108b7-36cb-4474-86a1-cf0d028c814c,2b2b877d-e03a-4975-93fc-dab6839b0e5f,Nevertel,Nevertel,Criminal - Nevertel
642,d0f8c892-6168-4222-9123-6afefa0f6b96,9076bfee-0f06-419b-b8b2-e5eb3ee7cf6b,breakk.away,breakk.away,Outside - breakk.away
643,05d7ceab-12cd-4cf5-bbb9-2c457060faae,786b5d43-3e39-46aa-8c5b-f51463ae1b06,Memphis May Fire,Memphis May Fire,The Sinner - Memphis May Fire
644,03fa1730-83d9-4732-87fc-f436103ef34c,0c6e88d4-39a7-49f7-985e-2f5f55c335cc,Palisades,Palisades,Memories - Palisades
645,4d72d235-78c6-44f4-ad13-a15bd4701bfc,7952930c-e936-4e8c-a1e1-9de9848e3a22,Versus Me,Versus Me,Give Me a Reason - Versus Me
646,67ef6be7-0e1c-41e4-a251-f52b479555ec,c6eff25d-3edf-41ce-9760-de4eb4a05e58,Too Close to Touch,Too Close to Touch,Burn - Too Close to Touch
647,ba3ed978-552f-4949-9449-7add836a4aa3,995c6b19-ce5f-46b7-9930-7310744372b2,Dead Lakes,Dead Lakes,hold back - Dead Lakes
648,32b09855-61d5-4031-8a4b-fd1f5b2e0142,871ccc95-e231-4191-be6e-76d2dbe46187,Speech Patterns,Speech Patterns,Déjà Vu - Speech Patterns
649,5af54eed-2a94-4266-879d-9b82e2e57a18,5cdf9191-dd9a-4bc5-a5e2-875378c54ce0,Fame on Fire,Fame on Fire,Suicide (The Lovers) - Fame on Fire
650,3ea72ae3-0792-4c04-9fe1-1f234fdff99a,c9010c73-7280-48c0-a324-5541e62c22b3,The Neighbourhood,The Neighbourhood,Leaving Tonight - The Neighbourhood
651,b33c1188-4cc3-49cf-96de-92da5dcadcde,ebfceda0-c47c-42e5-b4c3-8157a18f6d14,The Neighbourhood,The Neighbourhood,Noise - The Neighbourhood
652,3fb78b93-f102-4404-be36-ccfb768e92c4,c4f47ef2-4109-4200-9358-cde3cbb8cacd,The Neighbourhood,The Neighbourhood,1 of Those Weaks - The Neighbourhood
653,385028ae-f311-4578-87b2-7999914578f0,b5f8ecfe-8695-49dd-ae1c-24d08eea79e4,The Neighbourhood,The Neighbourhood,Staying Up - The Neighbourhood
654,3e7a2234-d332-4948-8742-e410a7d3477a,9aa4fa41-2411-4b50-aa9b-3e5df3de2cd1,The Neighbourhood,The Neighbourhood,Cherry Flavoured - The Neighbourhood
655,0e7944fa-4098-47fe-908d-b8c960328c5c,eda1193d-bc43-461d-a77e-1419732e8ffd,The Neighbourhood,The Neighbourhood,Dust - The Neighbourhood
656,68a9c464-645f-435f-89e0-436b5813db81,c1fd2125-2002-44a2-b010-052d3bc97f03,The Neighbourhood,The Neighbourhood,Let It Go - The Neighbourhood
657,80e91c90-5517-4826-b277-072e0950b2a0,1090894d-0420-4771-a8c1-b7723556c2b1,The Neighbourhood,The Neighbourhood,Softcore - The Neighbourhood
658,1c811cfd-7e74-44ef-8821-d1e1db7bb5cd,74a52cf7-3608-4ed9-b101-d1d8e25dce8e,The Neighbourhood,The Neighbourhood,To - The Neighbourhood
659,38aa06ae-b6cb-4b50-8112-e873ffa8a2a5,2869546f-190b-4ffa-bdd3-cfb83c0269ae,The Neighbourhood,The Neighbourhood  feat.  YG ,Dangerous - The Neighbourhood  feat.  YG 
659,38aa06ae-b6cb-4b50-8112-e873ffa8a2a5,2869546f-190b-4ffa-bdd3-cfb83c0269ae,YG,The Neighbourhood  feat.  YG ,Dangerous - The Neighbourhood  feat.  YG 
660,edd3331c-f47e-4ccf-a599-337703ed2389,d2673f10-e293-4e27-bc5e-b8e7858bf82a,The Neighbourhood,The Neighbourhood,Rabbit - The Neighbourhood
661,3d30ceb5-6df6-4fff-a4c9-279867f733dd,e77f26ae-8caf-4c27-a869-8a66d37d1b69,The Neighbourhood,The Neighbourhood,No Grey - The Neighbourhood
662,d35c4536-d958-4a2b-966c-363929eeb8db,cb12a5b8-8b39-4c97-96e5-10af0721c5fa,The Neighbourhood,The Neighbourhood,Zombie - The Neighbourhood
663,2d1fdfd1-c3e2-4442-a331-6de8c64a0415,91bd08d0-f36c-45af-ba08-787c2b1e010d,The Neighbourhood,The Neighbourhood,Wires - The Neighbourhood
664,1bd0e68f-13eb-4057-8b6f-5b2afe79227d,e7c9603b-b121-4318-a0cf-e8037fc7d5f3,The Neighbourhood,The Neighbourhood,Everybody’s Watching Me (Uh Oh) - The Neighbourhood
665,a3f002c4-7177-4dac-8b22-c3a0f16b9973,18c2388f-1bc9-404a-bf2f-2c3c844c1d6e,The Neighbourhood,The Neighbourhood,Pretty Boy - The Neighbourhood
666,75fbb1a5-2948-4929-ab2d-1e1c19ca391d,f34e1492-ccbf-4c40-af1b-ac8fbeef30b7,The Neighbourhood,The Neighbourhood,Tides - The Neighbourhood
667,2993c15d-937c-4ca9-843d-bdc917a835a9,f9462766-8938-4bb8-8d4a-1d4f5d4b0144,Daughtry,Daughtry,It’s Not Over - Daughtry
668,df37780b-0199-4147-b13b-11c5c6a97473,f83c3a41-d758-4c3f-9a84-09cf8edb4a21,BROCKHAMPTON,BROCKHAMPTON,GOLD - BROCKHAMPTON
669,1867dffa-639b-4ddc-9877-c27c8e50fe2a,f47d2a02-51cd-409c-9d57-759fc45000d1,J. Cole,J. Cole,No Role Modelz - J. Cole
670,563d27a8-8a8c-45f2-b41b-d307becd5318,a45225e6-b89d-4df6-96d4-c033b35b7ad9,emei,emei,Late to the Party - emei
671,8452a230-72bd-430a-911f-0d3430a9c151,66f3846a-f203-41be-b425-e27db7f360df,NOTHING MORE,NOTHING MORE,WE’RE ALL GONNA DIE - NOTHING MORE
672,eeb01887-9648-4982-8f89-69c75a5650a4,fa29ea7b-acff-45cf-9eb3-150faf802b15,Tim Montana,Tim Montana,Mostly Stoned - Tim Montana
673,0193c864-4528-4be6-83c0-5753dd7ee51e,4c986184-424a-44bb-ad23-b6261f3d044f,Arctic Monkeys,Arctic Monkeys,Why’d You Only Call Me When You’re High? - Arctic Monkeys
674,25f86c93-0cf4-45dc-a678-ae1ef31400fb,,,,Can You - AshleyJohnson
675,8335c321-6b4b-4f56-beea-6613a8838db3,7c60dd21-ad76-46da-8d89-4b3c15e8146e,Mother Mother,Mother Mother,The Matrix - Mother Mother
676,0a1151ca-6891-41bd-b3f3-958920db8df8,ff87c013-ff1b-4fd0-94c5-adcaed9e60c0,Bad Omens,Bad Omens,Like a Villain - Bad Omens
677,2b3b7bc1-956c-483f-8d94-7f26eae2a776,106ced3b-8782-4bed-9f5a-06deb9ad9163,21 Savage,21 Savage,Immortal - 21 Savage
678,ff355158-8a16-4153-8237-17262e29fe50,1a37d78c-7003-4bb0-8ac4-d4fd40d5704b,The Neighbourhood,The Neighbourhood,Reflections - The Neighbourhood
679,45021d18-f3b8-40a8-a493-3b53f828fb49,c9fa42a2-cab9-4965-9e5c-871f00560f11,The Neighbourhood,The Neighbourhood,Tobacco Sunburst - The Neighbourhood
680,cf997da7-4fa4-4337-ad60-bf602d6afad0,0efceaa2-9a79-41ac-b29b-462bb189a255,The Neighbourhood,The Neighbourhood  feat.  Nipsey Hussle ,Livin' in a Dream - The Neighbourhood  feat.  Nipsey Hussle 
680,cf997da7-4fa4-4337-ad60-bf602d6afad0,0efceaa2-9a79-41ac-b29b-462bb189a255,Nipsey Hussle,The Neighbourhood  feat.  Nipsey Hussle ,Livin' in a Dream - The Neighbourhood  feat.  Nipsey Hussle 
681,0655b2c0-d8d4-481b-8228-2b933208c90d,64104903-94d3-47db-a25b-ff6c9724b0e8,The Neighbourhood,The Neighbourhood,Float - The Neighbourhood
682,59da3ebb-bbec-439a-b09a-d004a5a11593,c1edc8e0-84b8-4c36-86e8-c789a3050e56,The Neighbourhood,The Neighbourhood  feat.  Casey Veggies  &  Kossisko ,Jealou$y - The Neighbourhood  feat.  Casey Veggies  &  Kossisko 
682,59da3ebb-bbec-439a-b09a-d004a5a11593,c1edc8e0-84b8-4c36-86e8-c789a3050e56,Casey Veggies,The Neighbourhood  feat.  Casey Veggies  &  Kossisko ,Jealou$y - The Neighbourhood  feat.  Casey Veggies  &  Kossisko 
682,59da3ebb-bbec-439a-b09a-d004a5a11593,c1edc8e0-84b8-4c36-86e8-c789a3050e56,Kossisko,The Neighbourhood  feat.  Casey Veggies  &  Kossisko ,Jealou$y - The Neighbourhood  feat.  Casey Veggies  &  Kossisko 
683,daa952be-a73e-480f-8b1a-5955f931598e,13fa02fe-a982-405d-8b65-4a09ac92de9f,The Neighbourhood,The Neighbourhood,Lil Ol Me - The Neighbourhood
684,496999c2-5a1e-47ab-81fc-0ebc534c9e6c,23701b63-1bab-4716-8838-f277617ccac4,The Neighbourhood,The Neighbourhood,Honest - The Neighbourhood
685,31ec3b66-f1a1-4afc-adbd-b97f02d0eaec,d8ac72ad-0342-428e-8252-370d5c6f2f91,The Neighbourhood,The Neighbourhood  feat.  Ghostface Killah ,Beat Take 1 - The Neighbourhood  feat.  Ghostface Killah 
685,31ec3b66-f1a1-4afc-adbd-b97f02d0eaec,d8ac72ad-0342-428e-8252-370d5c6f2f91,Ghostface Killah,The Neighbourhood  feat.  Ghostface Killah ,Beat Take 1 - The Neighbourhood  feat.  Ghostface Killah 
686,3c441799-28bd-4e8f-9a03-8b78b7865a15,25d3db0c-6483-46cd-ab75-81937ccb161d,The Neighbourhood,The Neighbourhood,The Beach - The Neighbourhood
687,4d87f94f-2356-476b-a183-454a722b2816,dc305834-5261-4e8c-afb6-b93a89e7946d,The Neighbourhood,The Neighbourhood,Lurk - The Neighbourhood
688,d3ebe73c-d3d6-4335-b911-2f8ef35ab321,a863bd47-cc3e-473f-a292-c5f615536a3c,The Neighbourhood,The Neighbourhood,Private - The Neighbourhood
689,3346bf89-d558-475d-80b1-7dd9056451c4,d24c1c4a-ec4c-455d-8577-eea49d6ff5b2,The Neighbourhood,The Neighbourhood,Yellow Box - The Neighbourhood
690,7d84c653-9b28-4bec-b772-bc27940599d6,448d9627-e47d-4da1-b8ab-2015100dbf95,The Neighbourhood,The Neighbourhood,Sadderdaze - The Neighbourhood
691,254acf0c-e61c-41fb-857d-4425aabc3484,852a77a4-727a-4182-ba1a-89953a3408be,The Neighbourhood,The Neighbourhood,Silver - The Neighbourhood
692,eb8e0eee-febd-48c8-89b6-288957307584,adedb0ea-6b2c-4ed4-b78c-1c8486988ca2,The Neighbourhood,The Neighbourhood,Holy Ghost - The Neighbourhood
693,51eca703-fc4b-45ea-889d-e2c9d6d1ccea,2105a802-a404-4b5e-9491-c2ca39d60b31,The Neighbourhood,The Neighbourhood,Lost in Translation - The Neighbourhood
694,29390961-d3e6-4c70-83c3-5b6b02fca97a,665126ab-7df7-48ea-96ce-346576393ae0,The Neighbourhood,The Neighbourhood,Wiped Out! - The Neighbourhood
695,517b5ddb-179c-4201-a181-49fa9da1a7e5,078a1158-b49e-4280-802f-bcc0278d5abe,The Neighbourhood,The Neighbourhood,Flowers - The Neighbourhood
696,fccc1f72-bfe5-41e0-9ef1-359fd3e275d5,c13b998e-50d0-4671-8912-d079e85a577e,Sleep Token,Sleep Token,Even in Arcadia - Sleep Token
697,9ba1f139-7f3c-4a19-9dbf-fb15529de00f,b5c8eed8-d086-4c5e-a16d-84e8a94400c3,Sleep Token,Sleep Token,Granite - Sleep Token
698,d00a0f1b-ee5f-453f-879a-746af89ed779,c6f53ca7-aa86-4290-a6e4-496b8aec9cb6,Sleep Token,Sleep Token,Give - Sleep Token
699,1c2740ea-99f2-4680-99e0-c68a1cf117dd,30d0e308-a1a0-48f6-9d91-fd136591b65b,Rain City Drive,Rain City Drive,Dying For - Rain City Drive
700,09fdbddc-2b4c-4ff6-a356-163b32db3e66,b728dfa8-539b-421a-a6b0-f7998045024e,Rain City Drive,Rain City Drive,Blood Runs Cold - Rain City Drive
701,ebca0c03-e01e-41b4-9753-bb416df013b1,17cb09f6-ca54-457d-852b-b8fcf4966b2d,Rain City Drive,Rain City Drive,Neverbloom - Rain City Drive
702,26a637c4-b0fd-4034-9aad-1dd592e7f060,2c11ba0a-9def-4532-b622-c3d12dce78b1,Slaves,Slaves,Heavier - Slaves
703,63e744ba-8a71-464a-85d7-e062a7667049,67f58fc3-0661-4c5b-909e-3876dfdb08b9,Nerv,Nerv,Bad Nature - Nerv
704,71657c2e-fd87-47ea-a966-55608aedc1a5,838c752a-69b8-4f60-8d86-b27542a71abb,Nerv,Nerv,Enough - Nerv
705,7881dd1f-616b-4689-8906-6d47eaa59ef8,1c96e4a0-fa1e-440b-a182-f11e7bf41d6c,Nerv,Nerv,FAKE! - Nerv
706,29a7a9d8-d45f-4792-b2ec-26fc8ea14fab,8713e0b9-47bc-40cd-ad62-c672e209502a,Slaves,Slaves,Let This Haunt You - Slaves
707,fc10720b-b1f9-4c20-a75a-27b3b006546d,15d9b9d9-9824-4909-a6e4-c5977af8daed,Rain City Drive,Rain City Drive,Waiting on You - Rain City Drive
708,bbae7ed0-b895-4b58-8e67-9570ec68e730,ec2c781d-4709-4852-a3f2-e78082154bac,Nerv,Nerv,LOST! - Nerv
709,4788c603-e092-4154-8cb1-063037a14b8f,337396b7-eedc-4f64-b681-c25de014dd04,Pierce the Veil,Pierce the Veil,Diamonds and Why Men Buy Them - Pierce the Veil
710,369b22b6-2dd8-48b1-9785-2641372bd348,cb03b5a4-4a7b-4223-bc3e-6fc08702b695,Pierce the Veil,Pierce the Veil  feat.  chloe moriondo ,12 Fractures - Pierce the Veil  feat.  chloe moriondo 
710,369b22b6-2dd8-48b1-9785-2641372bd348,cb03b5a4-4a7b-4223-bc3e-6fc08702b695,chloe moriondo,Pierce the Veil  feat.  chloe moriondo ,12 Fractures - Pierce the Veil  feat.  chloe moriondo 
711,611208ad-600e-48d6-bd73-0f6c7b6cabd2,1769a92c-6e11-48cf-a44f-ab925f0b5a72,Bad Bunny,Bad Bunny,Chambea - Bad Bunny
712,743252d9-b61c-4c5a-8b23-de9cf3f81f3e,f094b32c-d8ec-46a0-a1b6-b4f3a9fc8d83,Bad Bunny,Bad Bunny,Tití me preguntó - Bad Bunny
713,1a933be3-7016-4070-be6e-9b8aea685134,5eaa5ccd-b4e4-451b-80ac-3d0e7f93dd76,Drake,Drake,Worst Behavior - Drake
714,8efffbf3-3c28-4391-a7d4-4144be66a7d8,576008e7-b365-4656-ac62-5257120ad2c8,SOB X RBE,SOB X RBE,Paramedic! - SOB X RBE
715,81b9ac50-129a-4683-a1e0-59e4dccc56cd,,,,Falling Faster - Elliot Norlander
716,2bb2c838-63eb-4e11-b391-0ffe24403149,de6f80b9-f935-4f37-8354-45cb24bb00ca,J Cole,J Cole,Work Out - J Cole
717,207e6d54-ab17-4a27-b610-46692d7e22f2,f454f301-aeaf-4536-8e78-eb428bdf13fe,JID,JID,Wholeheartedly - JID
718,19115f23-29e0-4976-8184-627a19971314,55b22152-81ef-4b9d-9830-b3538ba07d80,BROCKHAMPTON,BROCKHAMPTON,1999 WILDFIRE - BROCKHAMPTON
719,61e92f57-2470-4a95-8fd3-f9faa52c0e3b,,,,Whats My Name? - Trippie Redd
720,342fac35-5fea-4932-81ae-4bd85e823fa0,e3ca5d22-9f3d-4a11-8141-6af33129ed93,ScHoolboy Q,ScHoolboy Q  feat.  Freddie Gibbs ,oHio - ScHoolboy Q  feat.  Freddie Gibbs 
720,342fac35-5fea-4932-81ae-4bd85e823fa0,e3ca5d22-9f3d-4a11-8141-6af33129ed93,Freddie Gibbs,ScHoolboy Q  feat.  Freddie Gibbs ,oHio - ScHoolboy Q  feat.  Freddie Gibbs 
721,25b000f5-4dc7-4b61-bb2e-0d0271badd80,2d87307d-0fd9-44b9-b9b6-e425856c2c59,HARDY,HARDY,the mockingbird & THE CROW - HARDY
722,5d01c370-32b8-450e-a11c-31180024b4af,2091a216-5ac9-46d1-9ec7-fcff989d67e9,J. Cole,J. Cole,c l o s e - J. Cole
723,6436ec0d-c851-4084-8c28-78002d6ffabd,c916f299-8421-4470-95f5-b2d135d67679,ScHoolboy Q,ScHoolboy Q  feat.  BJ the Chicago Kid ,Studio - ScHoolboy Q  feat.  BJ the Chicago Kid 
723,6436ec0d-c851-4084-8c28-78002d6ffabd,c916f299-8421-4470-95f5-b2d135d67679,BJ the Chicago Kid,ScHoolboy Q  feat.  BJ the Chicago Kid ,Studio - ScHoolboy Q  feat.  BJ the Chicago Kid 
724,b65b57a4-00dc-48a3-9a7d-6d1454739175,8f0a7ffb-941e-4e07-b36b-33e5aa48a670,Chief Keef,Chief Keef  feat.  50 Cent  &  Wiz Khalifa ,Hate Bein’ Sober - Chief Keef  feat.  50 Cent  &  Wiz Khalifa 
724,b65b57a4-00dc-48a3-9a7d-6d1454739175,8f0a7ffb-941e-4e07-b36b-33e5aa48a670,50 Cent,Chief Keef  feat.  50 Cent  &  Wiz Khalifa ,Hate Bein’ Sober - Chief Keef  feat.  50 Cent  &  Wiz Khalifa 
724,b65b57a4-00dc-48a3-9a7d-6d1454739175,8f0a7ffb-941e-4e07-b36b-33e5aa48a670,Wiz Khalifa,Chief Keef  feat.  50 Cent  &  Wiz Khalifa ,Hate Bein’ Sober - Chief Keef  feat.  50 Cent  &  Wiz Khalifa 
725,10a8f5be-d76f-422f-9799-66417e206b49,90eaf0bb-c08f-4cd2-9b4a-184b825d4911,Grayscale,Grayscale,Painkiller Weather - Grayscale
726,693a45b7-8e92-48f7-9c88-3e80c872aaf7,8cf63c03-83d2-4c0d-9a87-6676ab7b6998,Lil Wayne,"Lil Wayne ,  Wiz Khalifa ,  Imagine Dragons ,  Logic ,  Ty Dolla $ign  &  X Ambassadors ","Sucker for Pain - Lil Wayne ,  Wiz Khalifa ,  Imagine Dragons ,  Logic ,  Ty Dolla $ign  &  X Ambassadors "
726,693a45b7-8e92-48f7-9c88-3e80c872aaf7,8cf63c03-83d2-4c0d-9a87-6676ab7b6998,Wiz Khalifa,"Lil Wayne ,  Wiz Khalifa ,  Imagine Dragons ,  Logic ,  Ty Dolla $ign  &  X Ambassadors ","Sucker for Pain - Lil Wayne ,  Wiz Khalifa ,  Imagine Dragons ,  Logic ,  Ty Dolla $ign  &  X Ambassadors "
726,693a45b7-8e92-48f7-9c88-3e80c872aaf7,8cf63c03-83d2-4c0d-9a87-6676ab7b6998,Imagine Dragons,"Lil Wayne ,  Wiz Khalifa ,  Imagine Dragons ,  Logic ,  Ty Dolla $ign  &  X Ambassadors ","Sucker for Pain - Lil Wayne ,  Wiz Khalifa ,  Imagine Dragons ,  Logic ,  Ty Dolla $ign  &  X Ambassadors "
726,693a45b7-8e92-48f7-9c88-3e80c872aaf7,8cf63c03-83d2-4c0d-9a87-6676ab7b6998,Logic,"Lil Wayne ,  Wiz Khalifa ,  Imagine Dragons ,  Logic ,  Ty Dolla $ign  &  X Ambassadors ","Sucker for Pain - Lil Wayne ,  Wiz Khalifa ,  Imagine Dragons ,  Logic ,  Ty Dolla $ign  &  X Ambassadors "
726,693a45b7-8e92-48f7-9c88-3e80c872aaf7,8cf63c03-83d2-4c0d-9a87-6676ab7b6998,Ty Dolla $ign,"Lil Wayne ,  Wiz Khalifa ,  Imagine Dragons ,  Logic ,  Ty Dolla $ign  &  X Ambassadors ","Sucker for Pain - Lil Wayne ,  Wiz Khalifa ,  Imagine Dragons ,  Logic ,  Ty Dolla $ign  &  X Ambassadors "
726,693a45b7-8e92-48f7-9c88-3e80c872aaf7,8cf63c03-83d2-4c0d-9a87-6676ab7b6998,X Ambassadors,"Lil Wayne ,  Wiz Khalifa ,  Imagine Dragons ,  Logic ,  Ty Dolla $ign  &  X Ambassadors ","Sucker for Pain - Lil Wayne ,  Wiz Khalifa ,  Imagine Dragons ,  Logic ,  Ty Dolla $ign  &  X Ambassadors "
727,5d7d410b-32c8-4a64-bd8f-2355aa9282bc,9af0c4a5-1d3d-4fb1-854b-4f5d64d9aeda,Juice WRLD,Juice WRLD  &  Marshmello ,Come & Go - Juice WRLD  &  Marshmello 
727,5d7d410b-32c8-4a64-bd8f-2355aa9282bc,9af0c4a5-1d3d-4fb1-854b-4f5d64d9aeda,Marshmello,Juice WRLD  &  Marshmello ,Come & Go - Juice WRLD  &  Marshmello 
728,dca1b6c4-900f-4022-9375-f857dac54fba,abf7b90e-4bda-4d54-b6e6-e5afa8ad85f5,Daughtry,Daughtry,ARTIFICIAL - Daughtry
729,38a08938-05b0-403f-b47a-0be633d64c79,239281b9-ef38-43ba-815b-45e712a2d4ef,Morgan Wallen,Morgan Wallen,Lies Lies Lies - Morgan Wallen
730,9d931386-b922-441e-a88c-9bef6531e668,f2f81099-d189-47a5-8947-bd1146061149,Ne‐Yo,Ne‐Yo  &  O.T. Genasis ,Pinky Ring - Ne‐Yo  &  O.T. Genasis 
730,9d931386-b922-441e-a88c-9bef6531e668,f2f81099-d189-47a5-8947-bd1146061149,O.T. Genasis,Ne‐Yo  &  O.T. Genasis ,Pinky Ring - Ne‐Yo  &  O.T. Genasis 
731,20e92305-c0b8-4c7e-9037-d58b3e6b821b,346c5920-4b36-4472-9447-139d2c9e4560,Travis Scott,Travis Scott,5% TINT - Travis Scott
