,recording_mbid,genres
876,e6957990-0ccf-45e8-b2bd-f2f06938e2f4,rapper
876,e6957990-0ccf-45e8-b2bd-f2f06938e2f4,hip hop
876,e6957990-0ccf-45e8-b2bd-f2f06938e2f4,trap
876,e6957990-0ccf-45e8-b2bd-f2f06938e2f4,southern hip hop
876,e6957990-0ccf-45e8-b2bd-f2f06938e2f4,hip hop
876,e6957990-0ccf-45e8-b2bd-f2f06938e2f4,southern hip hop
877,e6aa35ae-5f1b-48ab-8401-4e8be80d2e8f,hip house
877,e6aa35ae-5f1b-48ab-8401-4e8be80d2e8f,hip hop
878,e77f26ae-8caf-4c27-a869-8a66d37d1b69,alternative rock
878,e77f26ae-8caf-4c27-a869-8a66d37d1b69,indie pop
878,e77f26ae-8caf-4c27-a869-8a66d37d1b69,tumblr
879,e79785b1-c27c-4ed5-9c6d-e596e3382120,rock
879,e79785b1-c27c-4ed5-9c6d-e596e3382120,acoustic rock
879,e79785b1-c27c-4ed5-9c6d-e596e3382120,emo
879,e79785b1-c27c-4ed5-9c6d-e596e3382120,pop
879,e79785b1-c27c-4ed5-9c6d-e596e3382120,alternative rock
879,e79785b1-c27c-4ed5-9c6d-e596e3382120,pop rock
879,e79785b1-c27c-4ed5-9c6d-e596e3382120,emo-pop
879,e79785b1-c27c-4ed5-9c6d-e596e3382120,power pop
879,e79785b1-c27c-4ed5-9c6d-e596e3382120,nuno
879,e79785b1-c27c-4ed5-9c6d-e596e3382120,female fronted
879,e79785b1-c27c-4ed5-9c6d-e596e3382120,pop punk
879,e79785b1-c27c-4ed5-9c6d-e596e3382120,emo pop
879,e79785b1-c27c-4ed5-9c6d-e596e3382120,new wave
880,e7ada1d0-0604-4ff2-9361-939ebf5b53af,mainstream rock
880,e7ada1d0-0604-4ff2-9361-939ebf5b53af,alternative pop
880,e7ada1d0-0604-4ff2-9361-939ebf5b53af,emo
880,e7ada1d0-0604-4ff2-9361-939ebf5b53af,geek rock
880,e7ada1d0-0604-4ff2-9361-939ebf5b53af,pop rock
880,e7ada1d0-0604-4ff2-9361-939ebf5b53af,alternative rock
880,e7ada1d0-0604-4ff2-9361-939ebf5b53af,power pop
880,e7ada1d0-0604-4ff2-9361-939ebf5b53af,rock
881,e7c9603b-b121-4318-a0cf-e8037fc7d5f3,tumblr
881,e7c9603b-b121-4318-a0cf-e8037fc7d5f3,alternative rock
881,e7c9603b-b121-4318-a0cf-e8037fc7d5f3,indie pop
882,e7e57d30-bd5d-4463-876c-63bf70ca1f66,alternative rock
882,e7e57d30-bd5d-4463-876c-63bf70ca1f66,emo pop
882,e7e57d30-bd5d-4463-876c-63bf70ca1f66,pop punk
882,e7e57d30-bd5d-4463-876c-63bf70ca1f66,metalcore
882,e7e57d30-bd5d-4463-876c-63bf70ca1f66,acoustic
882,e7e57d30-bd5d-4463-876c-63bf70ca1f66,post-hardcore
883,e81739ba-7306-45fc-9c9c-61e686c8c983,cloud rap
883,e81739ba-7306-45fc-9c9c-61e686c8c983,trap
883,e81739ba-7306-45fc-9c9c-61e686c8c983,experimental hip hop
883,e81739ba-7306-45fc-9c9c-61e686c8c983,east coast hip hop
883,e81739ba-7306-45fc-9c9c-61e686c8c983,hip hop
883,e81739ba-7306-45fc-9c9c-61e686c8c983,pop rap
883,e81739ba-7306-45fc-9c9c-61e686c8c983,hardcore hip hop
884,e877483e-0d88-4546-9042-f7868e27147b,2010s
884,e877483e-0d88-4546-9042-f7868e27147b,pop soul
884,e877483e-0d88-4546-9042-f7868e27147b,hip hop soul
884,e877483e-0d88-4546-9042-f7868e27147b,hip hop
884,e877483e-0d88-4546-9042-f7868e27147b,rap
884,e877483e-0d88-4546-9042-f7868e27147b,contemporary r&b
884,e877483e-0d88-4546-9042-f7868e27147b,hip hop
884,e877483e-0d88-4546-9042-f7868e27147b,alternative r&b
884,e877483e-0d88-4546-9042-f7868e27147b,trap soul
885,e89428ed-4422-4736-ba20-9142da057be3,melodic metalcore
885,e89428ed-4422-4736-ba20-9142da057be3,pop
885,e89428ed-4422-4736-ba20-9142da057be3,deathcore
885,e89428ed-4422-4736-ba20-9142da057be3,screamo
885,e89428ed-4422-4736-ba20-9142da057be3,nu metal
885,e89428ed-4422-4736-ba20-9142da057be3,post-hardcore
885,e89428ed-4422-4736-ba20-9142da057be3,pop rock
885,e89428ed-4422-4736-ba20-9142da057be3,psychedelic rock
885,e89428ed-4422-4736-ba20-9142da057be3,emo
885,e89428ed-4422-4736-ba20-9142da057be3,alternative/indie rock
885,e89428ed-4422-4736-ba20-9142da057be3,alternative rock
885,e89428ed-4422-4736-ba20-9142da057be3,house
885,e89428ed-4422-4736-ba20-9142da057be3,rock
885,e89428ed-4422-4736-ba20-9142da057be3,electronic
885,e89428ed-4422-4736-ba20-9142da057be3,hard rock
885,e89428ed-4422-4736-ba20-9142da057be3,electronic rock
885,e89428ed-4422-4736-ba20-9142da057be3,metalcore
885,e89428ed-4422-4736-ba20-9142da057be3,drum and bass
885,e89428ed-4422-4736-ba20-9142da057be3,alternative metal
886,e8cd5032-45bd-4c10-b57f-b81e9ba59ba4,emo rap
886,e8cd5032-45bd-4c10-b57f-b81e9ba59ba4,2010s
886,e8cd5032-45bd-4c10-b57f-b81e9ba59ba4,pop rap
886,e8cd5032-45bd-4c10-b57f-b81e9ba59ba4,hip hop
886,e8cd5032-45bd-4c10-b57f-b81e9ba59ba4,millennial
886,e8cd5032-45bd-4c10-b57f-b81e9ba59ba4,rage
886,e8cd5032-45bd-4c10-b57f-b81e9ba59ba4,2020s
886,e8cd5032-45bd-4c10-b57f-b81e9ba59ba4,east coast hip hop
886,e8cd5032-45bd-4c10-b57f-b81e9ba59ba4,cloud rap
886,e8cd5032-45bd-4c10-b57f-b81e9ba59ba4,trap
887,e8d49121-d263-48a7-a0bc-e629f7c54aa7,alternative rock
887,e8d49121-d263-48a7-a0bc-e629f7c54aa7,pop punk
887,e8d49121-d263-48a7-a0bc-e629f7c54aa7,group turned solo project
887,e8d49121-d263-48a7-a0bc-e629f7c54aa7,power pop
887,e8d49121-d263-48a7-a0bc-e629f7c54aa7,emo pop
887,e8d49121-d263-48a7-a0bc-e629f7c54aa7,chamber pop
887,e8d49121-d263-48a7-a0bc-e629f7c54aa7,baroque pop
887,e8d49121-d263-48a7-a0bc-e629f7c54aa7,electropop
887,e8d49121-d263-48a7-a0bc-e629f7c54aa7,emo
887,e8d49121-d263-48a7-a0bc-e629f7c54aa7,pop rock
888,e8f7d432-0c7e-4bed-8217-6574f5663812,
889,e94c10ad-c6c1-4898-860e-7947c53fd3b9,metalcore
890,e97155dd-6cb4-4b52-a772-95fb8d1decc5,hardcore
890,e97155dd-6cb4-4b52-a772-95fb8d1decc5,alternative rock
890,e97155dd-6cb4-4b52-a772-95fb8d1decc5,metalcore
890,e97155dd-6cb4-4b52-a772-95fb8d1decc5,post-hardcore
891,e991604b-73a8-4363-af24-6423a17c4911,
892,e9d2f48c-7525-4c71-8c5b-e62895d73884,hip hop
892,e9d2f48c-7525-4c71-8c5b-e62895d73884,rap
892,e9d2f48c-7525-4c71-8c5b-e62895d73884,southern hip hop
893,ea570f81-40b0-4675-a13a-ceffb8c26013,hardcore
893,ea570f81-40b0-4675-a13a-ceffb8c26013,post-hardcore
893,ea570f81-40b0-4675-a13a-ceffb8c26013,emocore
893,ea570f81-40b0-4675-a13a-ceffb8c26013,metalcore
894,eab5039f-86e2-49bd-bfde-642780e21478,west coast hip hop
894,eab5039f-86e2-49bd-bfde-642780e21478,hip hop
895,eb25e547-e131-4165-924f-5065127d0332,plugg
895,eb25e547-e131-4165-924f-5065127d0332,cloud rap
895,eb25e547-e131-4165-924f-5065127d0332,trap
895,eb25e547-e131-4165-924f-5065127d0332,hardcore hip hop
895,eb25e547-e131-4165-924f-5065127d0332,east coast hip hop
895,eb25e547-e131-4165-924f-5065127d0332,experimental hip hop
895,eb25e547-e131-4165-924f-5065127d0332,rap
895,eb25e547-e131-4165-924f-5065127d0332,hip hop
895,eb25e547-e131-4165-924f-5065127d0332,southern hip hop
895,eb25e547-e131-4165-924f-5065127d0332,english
895,eb25e547-e131-4165-924f-5065127d0332,rage
895,eb25e547-e131-4165-924f-5065127d0332,trap
895,eb25e547-e131-4165-924f-5065127d0332,cloud rap
895,eb25e547-e131-4165-924f-5065127d0332,hip hop
895,eb25e547-e131-4165-924f-5065127d0332,pop rap
896,eb2d0d83-2dc4-4492-9206-7c8f7a33bf5f,rock
896,eb2d0d83-2dc4-4492-9206-7c8f7a33bf5f,alternative rock
896,eb2d0d83-2dc4-4492-9206-7c8f7a33bf5f,hard rock
896,eb2d0d83-2dc4-4492-9206-7c8f7a33bf5f,blues rock
896,eb2d0d83-2dc4-4492-9206-7c8f7a33bf5f,alternative rock
896,eb2d0d83-2dc4-4492-9206-7c8f7a33bf5f,all-female
896,eb2d0d83-2dc4-4492-9206-7c8f7a33bf5f,rock
897,eb42a83e-dc51-436a-9972-1520a80c5115,future bass
897,eb42a83e-dc51-436a-9972-1520a80c5115,house
897,eb42a83e-dc51-436a-9972-1520a80c5115,dance
897,eb42a83e-dc51-436a-9972-1520a80c5115,conscious rapper
897,eb42a83e-dc51-436a-9972-1520a80c5115,conscious hip hop
897,eb42a83e-dc51-436a-9972-1520a80c5115,r&b
897,eb42a83e-dc51-436a-9972-1520a80c5115,hardcore hip hop
897,eb42a83e-dc51-436a-9972-1520a80c5115,jazz rap
897,eb42a83e-dc51-436a-9972-1520a80c5115,hip hop
897,eb42a83e-dc51-436a-9972-1520a80c5115,2020s
897,eb42a83e-dc51-436a-9972-1520a80c5115,disco
897,eb42a83e-dc51-436a-9972-1520a80c5115,pop
897,eb42a83e-dc51-436a-9972-1520a80c5115,jazz
897,eb42a83e-dc51-436a-9972-1520a80c5115,west coast hip hop
897,eb42a83e-dc51-436a-9972-1520a80c5115,progressive rap
897,eb42a83e-dc51-436a-9972-1520a80c5115,alternative hip hop
897,eb42a83e-dc51-436a-9972-1520a80c5115,gangsta rap
897,eb42a83e-dc51-436a-9972-1520a80c5115,trap
897,eb42a83e-dc51-436a-9972-1520a80c5115,rap
897,eb42a83e-dc51-436a-9972-1520a80c5115,contemporary rap
897,eb42a83e-dc51-436a-9972-1520a80c5115,2010s
897,eb42a83e-dc51-436a-9972-1520a80c5115,pop rap
898,eb5af8a1-7770-4f7d-acb8-196e0be2dac0,alternative pop
898,eb5af8a1-7770-4f7d-acb8-196e0be2dac0,art pop
898,eb5af8a1-7770-4f7d-acb8-196e0be2dac0,progressive rock
898,eb5af8a1-7770-4f7d-acb8-196e0be2dac0,djent
898,eb5af8a1-7770-4f7d-acb8-196e0be2dac0,progressive metal
898,eb5af8a1-7770-4f7d-acb8-196e0be2dac0,alternative r&b
898,eb5af8a1-7770-4f7d-acb8-196e0be2dac0,alternative metal
899,ebe2fc53-175e-4217-a3c5-451659c3d352,metalcore
899,ebe2fc53-175e-4217-a3c5-451659c3d352,hard rock
900,ebfceda0-c47c-42e5-b4c3-8157a18f6d14,tumblr
900,ebfceda0-c47c-42e5-b4c3-8157a18f6d14,alternative rock
900,ebfceda0-c47c-42e5-b4c3-8157a18f6d14,indie pop
901,ec0a778c-979a-453b-ad2c-87169f497dca,emo rap
901,ec0a778c-979a-453b-ad2c-87169f497dca,hip hop
901,ec0a778c-979a-453b-ad2c-87169f497dca,pop rap
901,ec0a778c-979a-453b-ad2c-87169f497dca,trap
901,ec0a778c-979a-453b-ad2c-87169f497dca,2020s
901,ec0a778c-979a-453b-ad2c-87169f497dca,2010s
901,ec0a778c-979a-453b-ad2c-87169f497dca,millennial
901,ec0a778c-979a-453b-ad2c-87169f497dca,east coast hip hop
901,ec0a778c-979a-453b-ad2c-87169f497dca,cloud rap
901,ec0a778c-979a-453b-ad2c-87169f497dca,rage
902,ec2c0dd0-b8d0-45eb-b4e3-dc9e5936546d,pop punk
902,ec2c0dd0-b8d0-45eb-b4e3-dc9e5936546d,alternative rock
902,ec2c0dd0-b8d0-45eb-b4e3-dc9e5936546d,progressive rock
903,ec2c781d-4709-4852-a3f2-e78082154bac,
904,ec73b29b-d36a-4cdc-8e40-b087aaaa5b69,electronic rock
904,ec73b29b-d36a-4cdc-8e40-b087aaaa5b69,alternative/indie rock
904,ec73b29b-d36a-4cdc-8e40-b087aaaa5b69,nu metal
904,ec73b29b-d36a-4cdc-8e40-b087aaaa5b69,psychedelic rock
904,ec73b29b-d36a-4cdc-8e40-b087aaaa5b69,emo
904,ec73b29b-d36a-4cdc-8e40-b087aaaa5b69,pop
904,ec73b29b-d36a-4cdc-8e40-b087aaaa5b69,alternative metal
904,ec73b29b-d36a-4cdc-8e40-b087aaaa5b69,drum and bass
904,ec73b29b-d36a-4cdc-8e40-b087aaaa5b69,electronic
904,ec73b29b-d36a-4cdc-8e40-b087aaaa5b69,hard rock
904,ec73b29b-d36a-4cdc-8e40-b087aaaa5b69,post-hardcore
904,ec73b29b-d36a-4cdc-8e40-b087aaaa5b69,screamo
904,ec73b29b-d36a-4cdc-8e40-b087aaaa5b69,rock
904,ec73b29b-d36a-4cdc-8e40-b087aaaa5b69,metalcore
904,ec73b29b-d36a-4cdc-8e40-b087aaaa5b69,pop rock
904,ec73b29b-d36a-4cdc-8e40-b087aaaa5b69,deathcore
904,ec73b29b-d36a-4cdc-8e40-b087aaaa5b69,melodic metalcore
904,ec73b29b-d36a-4cdc-8e40-b087aaaa5b69,alternative rock
904,ec73b29b-d36a-4cdc-8e40-b087aaaa5b69,house
905,ec956a0c-5e4e-48db-b536-eed5357603f3,hip hop
905,ec956a0c-5e4e-48db-b536-eed5357603f3,rap
905,ec956a0c-5e4e-48db-b536-eed5357603f3,pop rap
905,ec956a0c-5e4e-48db-b536-eed5357603f3,alternative r&b
905,ec956a0c-5e4e-48db-b536-eed5357603f3,english
906,ecaaf9c2-d6ec-43d0-ae8e-30a87b46d4fd,alternative rock
906,ecaaf9c2-d6ec-43d0-ae8e-30a87b46d4fd,post-hardcore
906,ecaaf9c2-d6ec-43d0-ae8e-30a87b46d4fd,metalcore
906,ecaaf9c2-d6ec-43d0-ae8e-30a87b46d4fd,hardcore
907,ecd644ff-aba9-4901-ab6b-276408dc0364,trap
907,ecd644ff-aba9-4901-ab6b-276408dc0364,2020s
907,ecd644ff-aba9-4901-ab6b-276408dc0364,southern hip hop
907,ecd644ff-aba9-4901-ab6b-276408dc0364,trap rap
907,ecd644ff-aba9-4901-ab6b-276408dc0364,english
907,ecd644ff-aba9-4901-ab6b-276408dc0364,hip hop
907,ecd644ff-aba9-4901-ab6b-276408dc0364,2010s
908,ed383ba1-e4c4-4c3c-9498-b2fc3169ed91,rapcore
908,ed383ba1-e4c4-4c3c-9498-b2fc3169ed91,alternative metal
908,ed383ba1-e4c4-4c3c-9498-b2fc3169ed91,post-hardcore
908,ed383ba1-e4c4-4c3c-9498-b2fc3169ed91,alternative
908,ed383ba1-e4c4-4c3c-9498-b2fc3169ed91,rock
909,ed7835f6-c4a1-4b45-8dc1-be4d27f13a50,post-hardcore
909,ed7835f6-c4a1-4b45-8dc1-be4d27f13a50,alternative rock
909,ed7835f6-c4a1-4b45-8dc1-be4d27f13a50,metalcore
909,ed7835f6-c4a1-4b45-8dc1-be4d27f13a50,hardcore
910,ed9c219a-bf96-4932-b335-f2d0503277c7,metalcore
910,ed9c219a-bf96-4932-b335-f2d0503277c7,post-hardcore
910,ed9c219a-bf96-4932-b335-f2d0503277c7,alternative rock
910,ed9c219a-bf96-4932-b335-f2d0503277c7,hardcore
911,eda1193d-bc43-461d-a77e-1419732e8ffd,alternative rock
911,eda1193d-bc43-461d-a77e-1419732e8ffd,tumblr
911,eda1193d-bc43-461d-a77e-1419732e8ffd,indie pop
912,eda4b4af-21ef-4494-8657-f68ec116d4ad,melodic hardcore
912,eda4b4af-21ef-4494-8657-f68ec116d4ad,pop punk
912,eda4b4af-21ef-4494-8657-f68ec116d4ad,punk rock
912,eda4b4af-21ef-4494-8657-f68ec116d4ad,hardcore punk
912,eda4b4af-21ef-4494-8657-f68ec116d4ad,punk
912,eda4b4af-21ef-4494-8657-f68ec116d4ad,rock
913,ee04a1cd-70da-4eb9-a1a2-b0bdde818df3,post-hardcore
913,ee04a1cd-70da-4eb9-a1a2-b0bdde818df3,melodic hardcore
913,ee04a1cd-70da-4eb9-a1a2-b0bdde818df3,millennial
913,ee04a1cd-70da-4eb9-a1a2-b0bdde818df3,easycore
913,ee04a1cd-70da-4eb9-a1a2-b0bdde818df3,2020s
913,ee04a1cd-70da-4eb9-a1a2-b0bdde818df3,2010s
913,ee04a1cd-70da-4eb9-a1a2-b0bdde818df3,rock
914,ee1ab78f-dd35-4684-a67d-eb74f9d5e6ef,
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,pop
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,jazz
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,disco
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,house
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,dance
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,future bass
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,contemporary rap
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,conscious rapper
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,2010s
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,2020s
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,gangsta rap
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,alternative hip hop
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,hardcore hip hop
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,conscious hip hop
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,jazz rap
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,west coast hip hop
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,hip hop
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,pop rap
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,trap
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,rap
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,r&b
915,ee815faa-e07b-4a18-b3da-f7ccb229ac7f,progressive rap
916,ef1ede91-0ac8-48f8-ab8b-811d53332190,alternative metal
916,ef1ede91-0ac8-48f8-ab8b-811d53332190,metal
916,ef1ede91-0ac8-48f8-ab8b-811d53332190,metalcore
916,ef1ede91-0ac8-48f8-ab8b-811d53332190,post-hardcore
917,ef1fc61b-52b2-4aaa-9340-3ffaadc0d300,
918,ef80404d-35db-44c3-9d27-371aeba4d6fc,alternative r&b
918,ef80404d-35db-44c3-9d27-371aeba4d6fc,soul
918,ef80404d-35db-44c3-9d27-371aeba4d6fc,r&b
918,ef80404d-35db-44c3-9d27-371aeba4d6fc,neo soul
919,efff0d99-5b0b-455d-b528-9c2b26e762db,post-hardcore
919,efff0d99-5b0b-455d-b528-9c2b26e762db,pop rock
919,efff0d99-5b0b-455d-b528-9c2b26e762db,hard rock
919,efff0d99-5b0b-455d-b528-9c2b26e762db,pop
919,efff0d99-5b0b-455d-b528-9c2b26e762db,nu metal
919,efff0d99-5b0b-455d-b528-9c2b26e762db,alternative metal
919,efff0d99-5b0b-455d-b528-9c2b26e762db,alternative/indie rock
919,efff0d99-5b0b-455d-b528-9c2b26e762db,drum and bass
919,efff0d99-5b0b-455d-b528-9c2b26e762db,rock
919,efff0d99-5b0b-455d-b528-9c2b26e762db,screamo
919,efff0d99-5b0b-455d-b528-9c2b26e762db,electronic
919,efff0d99-5b0b-455d-b528-9c2b26e762db,alternative rock
919,efff0d99-5b0b-455d-b528-9c2b26e762db,house
919,efff0d99-5b0b-455d-b528-9c2b26e762db,metalcore
919,efff0d99-5b0b-455d-b528-9c2b26e762db,electronic rock
919,efff0d99-5b0b-455d-b528-9c2b26e762db,psychedelic rock
919,efff0d99-5b0b-455d-b528-9c2b26e762db,melodic metalcore
919,efff0d99-5b0b-455d-b528-9c2b26e762db,deathcore
919,efff0d99-5b0b-455d-b528-9c2b26e762db,emo
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,alternative dance
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,dream pop
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,indietronica
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,perth
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,psychedelic pop
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,australian
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,chill
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,psychedellic rock
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,pop
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,alternative/indie rock
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,left-field pop
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,remix
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,neo-disco
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,psychedelic
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,australia
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,neo-psychedelic
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,indie rock
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,neo-psychedelia
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,cover
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,leftfield
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,space rock
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,synth-pop
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,alternative
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,psychedelic rock
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,indie
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,alternative rock
920,f078699c-9b68-4040-9ba4-b1e4f7d86598,dance music
921,f094b32c-d8ec-46a0-a1b6-b4f3a9fc8d83,latin
921,f094b32c-d8ec-46a0-a1b6-b4f3a9fc8d83,trap latino
921,f094b32c-d8ec-46a0-a1b6-b4f3a9fc8d83,latin trap
921,f094b32c-d8ec-46a0-a1b6-b4f3a9fc8d83,hip hop
921,f094b32c-d8ec-46a0-a1b6-b4f3a9fc8d83,reggaeton
922,f110dbe1-6124-4b8b-b19e-159ab8194eef,rock
922,f110dbe1-6124-4b8b-b19e-159ab8194eef,nu metal
922,f110dbe1-6124-4b8b-b19e-159ab8194eef,hard rock
922,f110dbe1-6124-4b8b-b19e-159ab8194eef,alternative metal
923,f1475d0f-04ca-4dc4-b3d4-4188a3fd0033,
924,f18849e6-e805-4bbb-ab79-f2d4f0a236e5,metalcore
924,f18849e6-e805-4bbb-ab79-f2d4f0a236e5,metalcore
924,f18849e6-e805-4bbb-ab79-f2d4f0a236e5,metal
924,f18849e6-e805-4bbb-ab79-f2d4f0a236e5,rock
924,f18849e6-e805-4bbb-ab79-f2d4f0a236e5,post-hardcore
924,f18849e6-e805-4bbb-ab79-f2d4f0a236e5,emo
925,f1b3f5a1-5087-407c-beb1-cc2e5b4c565e,tumblr
925,f1b3f5a1-5087-407c-beb1-cc2e5b4c565e,indie pop
925,f1b3f5a1-5087-407c-beb1-cc2e5b4c565e,alternative rock
926,f1e57531-e0df-4b3e-938f-1ae30c5b1a11,psychedelic pop
926,f1e57531-e0df-4b3e-938f-1ae30c5b1a11,british
926,f1e57531-e0df-4b3e-938f-1ae30c5b1a11,neo-psychedelia
926,f1e57531-e0df-4b3e-938f-1ae30c5b1a11,post-punk revival
926,f1e57531-e0df-4b3e-938f-1ae30c5b1a11,uk
926,f1e57531-e0df-4b3e-938f-1ae30c5b1a11,psychedelic rock
926,f1e57531-e0df-4b3e-938f-1ae30c5b1a11,electronica
926,f1e57531-e0df-4b3e-938f-1ae30c5b1a11,rock
926,f1e57531-e0df-4b3e-938f-1ae30c5b1a11,dance
926,f1e57531-e0df-4b3e-938f-1ae30c5b1a11,house
926,f1e57531-e0df-4b3e-938f-1ae30c5b1a11,alternative
926,f1e57531-e0df-4b3e-938f-1ae30c5b1a11,alternative/indie rock
926,f1e57531-e0df-4b3e-938f-1ae30c5b1a11,pop
926,f1e57531-e0df-4b3e-938f-1ae30c5b1a11,garage rock
926,f1e57531-e0df-4b3e-938f-1ae30c5b1a11,art rock
926,f1e57531-e0df-4b3e-938f-1ae30c5b1a11,indie rock
926,f1e57531-e0df-4b3e-938f-1ae30c5b1a11,sheffield
926,f1e57531-e0df-4b3e-938f-1ae30c5b1a11,baroque pop
926,f1e57531-e0df-4b3e-938f-1ae30c5b1a11,garage rock revival
926,f1e57531-e0df-4b3e-938f-1ae30c5b1a11,alternative rock
927,f1ffbd05-d86b-402f-baf3-2e6bfb54f96c,progressive rock
927,f1ffbd05-d86b-402f-baf3-2e6bfb54f96c,art pop
927,f1ffbd05-d86b-402f-baf3-2e6bfb54f96c,alternative pop
927,f1ffbd05-d86b-402f-baf3-2e6bfb54f96c,alternative r&b
927,f1ffbd05-d86b-402f-baf3-2e6bfb54f96c,progressive metal
927,f1ffbd05-d86b-402f-baf3-2e6bfb54f96c,djent
927,f1ffbd05-d86b-402f-baf3-2e6bfb54f96c,alternative metal
928,f21f5e67-fa0d-4c97-993f-887135d0f589,easycore
928,f21f5e67-fa0d-4c97-993f-887135d0f589,2010s
928,f21f5e67-fa0d-4c97-993f-887135d0f589,2020s
928,f21f5e67-fa0d-4c97-993f-887135d0f589,melodic hardcore
928,f21f5e67-fa0d-4c97-993f-887135d0f589,millennial
928,f21f5e67-fa0d-4c97-993f-887135d0f589,post-hardcore
928,f21f5e67-fa0d-4c97-993f-887135d0f589,rock
929,f229d485-b75a-4477-aac7-664e61082382,
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,trap
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,trap
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,hip hop
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,horrorcore
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,cloud rap
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,west coast hip hop
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,hardcore hip hop
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,trap
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,east coast hip hop
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,experimental hip hop
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,hardcore hip hop
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,pop rap
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,cloud rap
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,rap
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,hip hop
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,southern hip hop
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,english
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,rage
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,cloud rap
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,hip hop
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,plugg
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,east coast hip hop
930,f24e6453-f3a2-4c5c-aae4-2950a4486030,hip hop
931,f27b1185-5016-4951-8963-076379bef97c,cloud rap
931,f27b1185-5016-4951-8963-076379bef97c,2020s
931,f27b1185-5016-4951-8963-076379bef97c,pop rap
931,f27b1185-5016-4951-8963-076379bef97c,trap
931,f27b1185-5016-4951-8963-076379bef97c,country
931,f27b1185-5016-4951-8963-076379bef97c,r&b
931,f27b1185-5016-4951-8963-076379bef97c,2010s
